Feature	Importance
Let_per_wrd_nw	0.0008034123966413675
Pv_Frog_per_zin	0.0007326274698278152
Inhwrd_dz	0.0007047871924031901
Bijv_bep_dz	0.000696262246798674
Samenst_d	0.0006763195155048452
Actieww_p	0.0006630089458452409
Attr_bijv_nw_d	0.0006583414116317391
Infin_compl_bep_per_zin	0.0006387093366125469
LiNT_score1	0.0006286663095284471
Conc_nw_ruim_d	0.000617001720672238
Actieww_d	0.0006064622413662313
Pers_vnw2_d	0.0006061239880323215
Infin_vrij_d	0.000602691906008683
Bijw_bep_dz	0.0005811659838283962
Vnw_d	0.0005640014259570855
Onbep_nwg_p	0.0005490071703892858
Undefined_nw_p	0.0005415926429608711
Vnw_ref_d	0.0005285210030971862
Inhwrd_prev_z	0.0005265511504580435
Arg_over_buf_d	0.0005250790180521508
Conn_caus_MTLD	0.0005161854014156498
Alg_ww_d	0.0005053062598894584
Conn_d	0.0005035925402570488
Conc_ww_p	0.0004990406006897392
Freq20000_corr	0.00047283805117939563
Voed_verz_nw_d	0.0004577697412148686
Ww_tt_p	0.00044413630288246377
Emosoc_bvnw_d	0.000440086308599176
Freq1000_nw	0.00043287952319290626
Ruimte_d	0.00041988440224334235
Form_d	0.000417364458659626
Word_per_doc	0.0004048380151297379
Pv_hzin_per_zin	0.0003934518597340745
Wrd_freq_log_nw	0.0003735892663102198
Lem_over_vzin_dz	0.00036674198906260847
AL_sub_ww	0.0003552995180005897
Freq65_Staph	0.0003462647873473932
Plaats_nw_d	0.000345755050144359
Imp_ellips_d	0.0003263986254057154
Freq5000_nsam_nw	0.0003258265399786517
Ontk_zin_d	0.0003215483236539395
Freq5000	0.00031070577131173723
Ov_abstr_nw_p	0.0003076015379575559
wrd_freq_log_zn_corr	0.0003050373600675541
Fin_bijzin_per_zin	0.0003029881804414764
Freq2000_inhwrd_zonder_abw	0.00028193971700115705
Pv_ww1_per_zin	0.0002704798173706181
KConj_per_zin	0.0002678184379004845
Int_d	0.00026686068778522824
Wrd_freq_log_nw_corr	0.000250529795561579
Gebr_vw_nw_p	0.0002448859264239642
Abstr_ww_p	0.00023566671314755418
Freq77_Staph	0.00023319451342800957
Morf_per_wrd	0.00022676999615548876
Alg_ww_afz_sit_d	0.00022225041061827854
PlantDier_nw_d	0.0002206470662818328
Freq5000_nw_corr	0.0002156158755275991
Ontk_tot_dz	0.00020743405942195455
Ontk_tot_d	0.00020713538859078116
Wrd_freq_log_corr	0.00020472786703698968
Ov_abstr_nw_d	0.00019230380584096213
Voed_verz_nw_p	0.00019157448376487803
Abstr_ww_d	0.00018763515775833888
Zin_per_doc	0.0001791213996632194
Conc_bvnw_strikt_d	0.00017377415152886803
Arg_over_vzin_d	0.00016495739463172544
Dekking_inhwrd_prev	0.00016435751902722006
Infin_vrij_dz	0.00015620958809302562
Form_ww_d	0.0001542881657513974
Conn_reeks_zin_dz	0.00015280920287291872
Vd_vrij_dz	0.00015267397555642582
Alg_ww_p	0.00014116280694386442
Gebeuren_conc_nw_d	0.0001237140620368799
AL_lidw_znw	0.00011784173171232788
D_level_gt4_p	0.0001171686920250707
Morf_per_wrd_zn	0.0001163202547192454
Freq5000_corr	0.00011533023747749602
MTLD_lem	0.00011119205625070066
Conn_comp_d	0.00010901398874551471
Freq3000	0.00010711712200590332
Conn_reeks_zin_MTLD	0.00010535651210713571
KConj_dz	0.00010471041152909514
Pers_vnw1_d	0.00010281977882981507
Wrd_prev_z	0.00010069950998847137
Vz_d	0.00010019919264352054
TTR_inhwrd	9.9769456498936e-05
Ruimte_MTLD	9.282052867111956e-05
Freq50_staph	9.09093927898465e-05
Bijzin_per_zin	8.837683278194443e-05
Conn_comp_dz	8.830133088386403e-05
Let_per_wrd_nsam	8.772794506939107e-05
Alg_nw_d	8.712018173330215e-05
Lem_freq_zn_log	8.41709516984769e-05
Int_bvnw_d	7.865540284011749e-05
Lem_over_vzin_d	7.860991822524755e-05
Koppelww_dz	7.322431042057624e-05
Freq1000_nw_corr	7.289933185162041e-05
Form_d_z_vnw	7.154218181782272e-05
Conn_comp_MTLD	7.152407801593226e-05
TTR_lem	6.854547084922181e-05
Ontk_zin_dz	6.647444650021507e-05
Lidw_d	6.588894476143487e-05
Lem_freq_zn_log_zonder_abw	6.53492815163231e-05
TTR_wrd	6.51183303200972e-05
Arg_over_buf_dz	6.319016205553874e-05
Undefined_ww_p	6.056284142059321e-05
Wrd_per_dz	5.961086254355359e-05
MTLD_wrd	5.9006308855521023e-05
Ontk_morf_dz	5.738412204044435e-05
Wrd_prev	5.721418745412394e-05
Freq3000_inhwrd	5.668553772515286e-05
Procesww_p	5.488254262281187e-05
Alg_nw_p	5.431318441651252e-05
Wrd_freq_log_zn_corr_zonder_abw	5.2032520234026545e-05
Freq20000	5.049318357562965e-05
Conc_nw_ruim_p	5.020504221436204e-05
Onbep_nwg_dz	4.982819877125427e-05
Toestww_p	4.801100223747388e-05
Ww_mod_dz	4.500289099893244e-05
Int_bvbw_d	4.24897235327894e-05
Infin_nw_dz	4.147124332658144e-05
Nw_d	4.1093536952390755e-05
Ww_d	3.902923295868892e-05
Freq10000_inhwrd	3.768392471587072e-05
Freq5000_inhwrd_zonder_abw	3.739777199605274e-05
Alg_ww_kenn_d	3.570000549811805e-05
Pers_vnw3_d	3.5013596575740236e-05
Pers_vnw_d	2.998215205031364e-05
Lem_freq_log	2.9494687397736984e-05
Huww_tijd_d	2.7563026746044534e-05
Freq5000_inhwrd	2.677414492383857e-05
Freq20000_nsam_nw	2.6403792410875335e-05
Freq80_Staph	2.6106787926957204e-05
Alg_nw_afz_sit_d	2.6088118066917393e-05
Concr_ov_nw_d	2.595007275312383e-05
PlantDier_nw_p	2.5376907474281208e-05
Freq3000_inhwrd_zonder_abw	2.5187742338081797e-05
Alg_nw_disc_caus_p	2.4495740373366915e-05
Conn_temp_d	2.4317210054452854e-05
Extra_KConj_per_zin	2.3377095742943186e-05
Vragen_p	2.3241160759156153e-05
Vd_vrij_d	2.2151859883682855e-05
Freq1000_inhwrd	2.2062671961189304e-05
Inhwrd_prev	2.194990812853727e-05
Bijv_bep_dz_zbijzin	2.190076117816792e-05
Conc_tot_d	2.1712953854323595e-05
Freq1000	2.1066767019997837e-05
Form_bw_d	2.0936808907492083e-05
Freq20000_nw	2.0304843423363696e-05
Conc_tot_p	2.020384698379216e-05
Conn_contr_dz	2.0188872789472308e-05
Tijd_bvnw_d	1.9457922064237358e-05
Tw_d	1.8077107282533815e-05
Emotie_MTLD	1.7779975801289408e-05
Pers_nw_d	1.7373042893067063e-05
Alg_nw_kenn_d	1.720946725256515e-05
Procesww_d	1.6028865955487912e-05
Pers_nw_p	1.5559656724448136e-05
Wrd_per_zin	1.2224568149774406e-05
Koppelww_d	1.1858588490301334e-05
Alg_nw_rel_sit_p	1.1459459094204515e-05
Bijw_bep_alg_dz	1.1228601426785898e-05
Wrd_per_morf	1.0540819969399936e-05
Conn_caus_dz	1.052365232103812e-05
Conn_MTLD	9.690647348174237e-06
Conn_temp_dz	9.647001094731206e-06
LiNT_score2	9.488917738960713e-06
Alg_ww_hand_p	9.2757519310474e-06
Plaats_nw_p	8.482129089843449e-06
Ww_mod_d_	6.683505172765026e-06
Alg_ev_bvnw_d	6.547632803983375e-06
Tijd_d	6.483352391975105e-06
Bijv_bep_d	5.31381322190631e-06
Toestww_d	5.2694463587065e-06
Betr_bijzin_per_zin	4.7020773420797266e-06
Freq20000_nw_corr	3.890737921518859e-06
Mv_inbed_per_zin	3.4739542855629302e-06
Spec_ev_bvnw_d	3.3369124403257524e-06
Alg_nw_afz_sit_p	3.2745688693483093e-06
Gebeuren_conc_nw_p	3.038888456516607e-06
 Plaatsnamen_d	3.003818070738823e-06
Spec_d	2.476658687030479e-06
Alg_nw_kenn_p	2.2714241000348433e-06
Conn_contr_d	2.2598451145583564e-06
Organisatie_nw_d	2.2252719948512837e-06
Inhwrd_d_zonder_abw	1.770041065867593e-06
Spec_negatief_bvnw_d	1.586568584871876e-06
Lijdv_d	1.4502109835758986e-06
Mv_fin_inbed_per_zin	1.374620110137263e-06
Tijd_nw_d	1.2305586774615117e-06
Subst_conc_nw_p	1.12975951970317e-06
Subst_conc_nw_d	1.1273412246180618e-06
Lijdv_dz	9.126857594697845e-07
Emotie_d	8.960125932238995e-07
Int_bw_d	7.759580791018391e-07
Wrd_freq_zn_log_zonder_abw	5.934773090258478e-07
Freq1000_inhwrd_zonder_abw	5.693603430446067e-07
Waarn_nmens_bvnw_d	5.078815585389927e-07
Wrd_freq_log_corr_zonder_abw	4.807166203109284e-07
Conn_contr_MTLD	3.987894258258159e-07
Freq5000_nw	3.3115666238042084e-07
Pv_bijzin_per_zin	3.185849165592312e-07
Freq20000_inhwrd_zonder_abw	3.113666897506138e-07
Huww_tijd_dz	3.0207303364986527e-07
Alg_ev_zr_bvnw_d	3.013654657065467e-07
Spec_bijw_d	2.844783380412895e-07
Attr_bijv_nw_dz	2.1028101919973023e-07
Freq1000_corr	2.026651097501847e-07
Alg_ww_hand_d	7.859395310800059e-08
Vragen_d	8.368789803292273e-09
Imp_ellips_p	4.9188299404670534e-17
Vd_bv_d	0.0
Vd_nw_d	0.0
Vd_nw_dz	0.0
Vd_bv_dz	0.0
Par_per_doc	0.0
Ovd_bv_d	0.0
Ovd_bv_dz	0.0
LiNT_niveau1	0.0
Form_znw_d	0.0
Form_vzg_d	0.0
Form_vz_d	0.0
Form_vnw_d	0.0
Form_vgw_d	0.0
Form_bvnw_d	0.0
Int_ww_d	0.0
Int_tuss_d	0.0
Int_nw_d	0.0
Int_combi_d	0.0
Infin_bv_dz	0.0
Arch_d	0.0
Vzu_dz	0.0
Vzu_d	0.0
Afk_zorg_d	0.0
Afk_ov_d	0.0
Afk_pol_d	0.0
Afk_ond_d	0.0
Afk_med_d	0.0
Afk_jur_d	0.0
Afk_int_d	0.0
Afk_gen_d	0.0
Afk_d	0.0
Tuss_d	0.0
Ovd_vrij_dz	0.0
Ovd_vrij_d	0.0
Ovd_nw_dz	0.0
Ovd_nw_d	0.0
Infin_nw_d	0.0
Causaal_MTLD	0.0
Infin_bv_d	0.0
Meerv_ontk_dz	0.0
Organisatie_nw_p	0.0
Gebeuren_abstr_nw_d	0.0
Gebeuren_abstr_nw_p	0.0
Subst_abstr_nw_d	0.0
Subst_abstr_nw_p	0.0
Maat_nw_d	0.0
Maat_nw_p	0.0
Causaal_d	0.0
Conn_reeks_zin_d	0.0
Conn_reeks_wg_MTLD	0.0
Conn_temp_MTLD	0.0
Conn_dz	0.0
Zeldz_index	0.0
MTLD_namen	0.0
Meerv_ontk_d	0.0
 Event_namen_d	0.0
Ontk_morf_d	0.0
Ww1_conj	0.0
Bijw_compl_bijzin_los	0.0
Betr_bijzin_los	0.0
Samenst3_p	0.0
Samenst3_d	0.0
Freq20000_inhwrd	0.0
Freq2000_inhwrd	0.0
Freq10000	0.0
Wrd_freq_log	0.0
Namen_d	0.0
Namen_p	0.0
wrd_freq_zn_log	0.0
Alpino_status	0.0
Alg_nw_rel_sit_d	0.0
Alg_nw_hand_d	0.0
Alg_nw_hand_p	0.0
Alg_nw_disc_caus_d	0.0
 Prod_namen_d	0.0
Org_namen_d	0.0
 Pers_namen_d	0.0
 Pers_namen_p2	0.0
Alg_ww_ontw_p	0.0
Alg_ww_ontw_d	0.0
Alg_ww_disc_caus_p	0.0
Alg_ww_disc_caus_d	0.0
Alg_ww_kenn_p	0.0
Alg_ww_rel_sit_p	0.0
Alg_ww_rel_sit_d	0.0
Alg_ww_afz_sit_p	0.0
Gedekte_ww_p	0.0
Ep_ev_bvnw_d	0.0
Ov_abstr_bvnw_d	0.0
Ep_negatief_bvnw_d	0.0
Ep_positief_bvnw_d	0.0
Alg_negatief_bvnw_d	0.0
Spec_positief_bvnw_d	0.0
Plaats_bvnw_d	0.0
Technisch_bvnw_d	0.0
Waarn_nmens_ov_bvnw_d	0.0
Geluid_bvnw_d	0.0
Stof_bvnw_d	0.0
Kleur_bvnw_d	0.0
Vorm_omvang_bvnw_d	0.0
Waarn_mens_bvnw_d	0.0
Alg_nw_ontw_p	0.0
Alg_nw_ontw_d	0.0
LiNT_niveau2	0.0
