Feature	Importance
Freq1000_nw_corr	0.0009159515030831076
Vz_d	0.0009131606618813799
Word_per_doc	0.0008979288724443521
Pers_nw_d	0.0008848687062510044
MTLD_wrd	0.0008420397915325061
Extra_KConj_dz	0.0008336913796295514
Pv_bijzin_per_zin	0.0008090033094809891
Conn_reeks_zin_dz	0.0008032172077571827
Tijd_d	0.000801404215979323
Plaats_nw_p	0.0007850742957336782
Tijd_nw_p	0.0007775521573330079
Pers_vnw3_d	0.0007728615087385823
Ov_abstr_bvnw_d	0.0007568495820768724
Samenst_d	0.0007535873320858379
Alg_ev_bvnw_d	0.0007482043684129944
AL_lidw_znw	0.0007466493393991977
Freq77_Staph	0.0007191805112642485
Samenst_p	0.0007109179045184425
Freq10000_inhwrd	0.0006783579451202014
Inhwrd_prev	0.0006761829760903247
Inhwrd_dz	0.0006661911301685144
Wrd_freq_log_nw	0.0006572268205910705
Conn_reeks_wg_dz	0.0006569169843931354
Extra_KConj_per_zin	0.0006552605893097026
Conn_comp_d	0.0006435218051894658
Pv_hzin_per_zin	0.0006426141769401234
Freq5000_corr	0.000635970279968768
Alg_ww_rel_sit_p	0.0006233817819548802
Ov_bijv_bep_dz	0.0006208248159083074
Freq10000_inhwrd_zonder_abw	0.0006151814520371953
Koppelww_dz	0.0006060813104039875
Form_ww_d	0.0006020586969012204
Zin_per_doc	0.0005997770448003411
Imp_ellips_p	0.0005843102122871202
Procesww_d	0.0005556857661876381
Actieww_d	0.0005466801974415263
Freq20000_nw_corr	0.0005416260199749938
Lem_freq_zn_log	0.0005304547810369542
Conc_tot_p	0.0005301740532269855
Vragen_d	0.000529501647446924
Int_d	0.0005294312441958218
Freq1000_corr	0.0005174351021404479
Freq20000_inhwrd_zonder_abw	0.0004975192771491696
Dekking_inhwrd_prev	0.0004960178738506937
Wrd_prev	0.00048421316545374445
Pers_vnw2_d	0.0004789063227936593
Freq5000_nw	0.00047722834008448884
Conn_dz	0.00047001462704884865
Freq20000_corr	0.0004681936741772044
Lem_over_buf_d	0.00046788476310573134
Infin_vrij_dz	0.00046073903892701406
Attr_bijv_nw_d	0.0004468157217311135
Lidw_d	0.00043743053489828175
Lem_over_vzin_dz	0.0004233698344892995
Gebeuren_abstr_nw_d	0.0004191198211874388
Alg_nw_d	0.0004169889155963798
Procesww_p	0.0004125274814670303
Conc_bvnw_ruim_d	0.0003975637977905375
Inhwrd_prev_z	0.00039219300136588857
Emotie_d	0.0003893398134579989
Abstr_ww_d	0.0003863602035764967
Freq5000_inhwrd	0.00038478431175147933
Form_d_z_vnw	0.0003845566244517975
Freq1000_inhwrd	0.0003810466529666048
Ov_bijv_bep_d	0.00036794475053706185
Spec_bijw_d	0.0003647731665187302
Inhwrd_d_zonder_abw	0.0003635673479776044
Form_vnw_d	0.00035545842055617713
Freq2000	0.00034756249964109476
Undefined_nw_p	0.0003440633150303011
Ww_mod_dz	0.000337057736172341
Pv_ww1_per_zin	0.00033620569658353235
Pers_vnw1_d	0.0003323490221819187
Koppelww_d	0.00033141447504348424
Alg_negatief_bvnw_d	0.0003216171202507625
Pers_vnw_d	0.000314134790028654
Alg_ww_afz_sit_p	0.000309632664590163
Bijw_bep_alg_dz	0.0003051194187547857
Ontk_tot_dz	0.0003001013503907597
Int_bvnw_d	0.0002998265647378595
Freq2000_inhwrd_zonder_abw	0.00029692997334365717
KConj_dz	0.00029474699235923165
Arg_over_vzin_d	0.0002931141277822254
Voed_verz_nw_p	0.0002891003495546212
Wrd_freq_log_zonder_abw	0.0002832133635980211
Ontk_zin_d	0.0002815678841589797
Freq65_Staph	0.00027904446791911783
Tijd_nw_d	0.00027341061873803664
wrd_freq_log_zn_corr	0.00026588390837318875
Vd_vrij_dz	0.0002516743300799391
Conn_comp_dz	0.00024362035196436542
Wrd_freq_log_nw_corr	0.00023466629948465975
Ontk_tot_d	0.00023387568144775001
Conc_nw_ruim_p	0.00023387409245155796
Alg_nw_rel_sit_d	0.0002329767041673706
Lem_over_vzin_d	0.00023121117259294928
Conc_nw_strikt_d	0.00022966860433894383
Freq50_staph	0.000219240953259597
Onbep_nwg_p	0.00021804716536318275
Freq5000_nsam_nw	0.00021062885158488364
Bijw_bep_d	0.00020778638760046621
Vnw_d	0.00020773745957266263
Freq1000_nsam_nw	0.00020570753223172588
Freq5000	0.00020459450419316435
Ww_d	0.0001913588927557837
Freq20000	0.00018792777130244116
Freq2000_inhwrd	0.00018319967843244138
D_level_gt4_p	0.00017369170643586056
Huww_tijd_dz	0.0001650271099688919
Wrd_freq_log_zn_corr_zonder_abw	0.0001552922731092576
Ontk_zin_dz	0.00015509948969544824
Alg_ww_d	0.0001541497110701659
Huww_tijd_d	0.00015238527733259645
Alg_nw_kenn_p	0.0001513400514007809
PlantDier_nw_d	0.00014791704392983485
Freq3000_inhwrd_zonder_abw	0.00014369846908237556
Vnw_ref_dz	0.00014306169633334094
Ov_abstr_nw_p	0.00014302345293385236
Int_bw_d	0.00014115644253897167
Onbep_nwg_dz	0.00013877419630991617
Inhwrd_d	0.0001333142791948787
Imp_ellips_d	0.00013047639443690515
Alg_ww_kenn_p	0.00012079638091643719
Betr_bijzin_per_zin	0.000119988995723994
Alg_nw_p	0.00011990120831018124
Gebeuren_abstr_nw_p	0.00011881781503641057
Conn_contr_d	0.00011675882085457494
Conn_caus_MTLD	0.00011534898919898281
Form_d	0.00011120532200604131
Bijw_bep_dz_zbijzin	0.00010810662782733573
Arg_over_vzin_dz	0.00010740662401381934
Conc_ww_d	0.000107360392807712
Waarn_nmens_bvnw_d	0.00010456854185803849
Ov_abstr_nw_d	0.00010152597532579857
Voed_verz_nw_d	0.00010139728039419378
Spec_ev_bvnw_d	9.769261249043494e-05
Toestww_p	9.646020300632043e-05
Alg_positief_bvnw_d	8.774345012380103e-05
Gebr_vw_nw_d	8.221645420474814e-05
Gedekte_ww_p	8.179673611238971e-05
LiNT_score1	7.931712366811543e-05
Conn_temp_d	6.837146121225768e-05
Wrd_freq_log_corr_zonder_abw	6.808953720343838e-05
Freq20000_nw	6.748989629521837e-05
Arg_over_buf_dz	5.680265953490114e-05
Freq20000_nsam_nw	5.468187449764824e-05
Subst_conc_nw_p	5.280182654359281e-05
Infin_compl_bep_per_zin	5.210416744568524e-05
Form_bvnw_d	4.6064718632035e-05
Ww_mod_d_	3.6593804943801616e-05
Conn_contr_MTLD	3.242003032825016e-05
Ruimte_d	2.9798843236318473e-05
Freq1000_inhwrd_zonder_abw	2.867524650112507e-05
Wrd_freq_log_ong_nw	2.8518816064142345e-05
Ruimte_MTLD	2.687521036803628e-05
Arg_over_buf_d	2.5595438445744756e-05
Conc_bvnw_strikt_d	2.4397123287573496e-05
Lem_freq_log	2.1474948934072425e-05
Freq3000_inhwrd	2.1457397466384016e-05
PlantDier_nw_p	2.0118557970495406e-05
KConj_per_zin	1.6304764551316064e-05
Bijw_bijzin_per_zin	1.3812606230190962e-05
Alg_ev_zr_bvnw_d	1.3520565694683905e-05
Concr_ov_nw_p	1.344308143816745e-05
wrd_freq_zn_log	1.0153987564333163e-05
TTR_wrd	8.849919490861199e-06
Conn_reeks_wg_MTLD	5.479740605694479e-06
Freq10000	4.0208535849290335e-06
Spec_d	3.93757901149899e-06
Conn_reeks_zin_d	3.7664316267988357e-06
Alg_ww_kenn_d	3.364052646039763e-06
Alg_ww_rel_sit_d	3.2722373961310554e-06
 Event_namen_d	0.0
Par_per_doc	0.0
Infin_bv_d	0.0
Afk_med_d	0.0
Org_namen_d	0.0
Afk_pol_d	0.0
Afk_ov_d	0.0
Afk_zorg_d	0.0
Vzu_d	0.0
Vzu_dz	0.0
Arch_d	0.0
Int_bvbw_d	0.0
Int_combi_d	0.0
Int_nw_d	0.0
Int_tuss_d	0.0
Form_bw_d	0.0
Form_vgw_d	0.0
Form_vz_d	0.0
Form_vzg_d	0.0
Form_znw_d	0.0
LiNT_niveau1	0.0
Afk_ond_d	0.0
Afk_jur_d	0.0
Infin_bv_dz	0.0
Afk_int_d	0.0
Infin_nw_d	0.0
Infin_nw_dz	0.0
Vd_bv_d	0.0
Vd_bv_dz	0.0
Vd_nw_d	0.0
Vd_nw_dz	0.0
Vd_vrij_d	0.0
Ovd_bv_d	0.0
Ovd_bv_dz	0.0
Ovd_nw_d	0.0
Ovd_nw_dz	0.0
Ovd_vrij_d	0.0
Ovd_vrij_dz	0.0
Vragen_p	0.0
Tuss_d	0.0
Afk_d	0.0
Afk_gen_d	0.0
 Prod_namen_d	0.0
Causaal_MTLD	0.0
 Plaatsnamen_d	0.0
Conn_MTLD	0.0
Lijdv_dz	0.0
Ontk_morf_d	0.0
Ontk_morf_dz	0.0
Meerv_ontk_d	0.0
Meerv_ontk_dz	0.0
MTLD_namen	0.0
Zeldz_index	0.0
Lem_over_buf_dz	0.0
Conn_temp_dz	0.0
Subst_conc_nw_d	0.0
Conn_temp_MTLD	0.0
Conn_reeks_zin_MTLD	0.0
Conn_contr_dz	0.0
Conn_comp_MTLD	0.0
Conn_caus_d	0.0
Conn_caus_dz	0.0
Causaal_d	0.0
Emotie_MTLD	0.0
Lijdv_d	0.0
Ww1_conj	0.0
Bijw_compl_bijzin_los	0.0
Betr_bijzin_los	0.0
Alpino_status	0.0
Bijv_bep_dz_zbijzin	0.0
Namen_p	0.0
Namen_d	0.0
Freq80_Staph	0.0
Wrd_freq_log	0.0
Wrd_freq_zn_log_zonder_abw	0.0
Freq1000	0.0
Freq3000	0.0
Freq5000_inhwrd_zonder_abw	0.0
Samenst3_d	0.0
Samenst3_p	0.0
Wrd_freq_log_corr	0.0
Freq1000_nw	0.0
Freq5000_nw_corr	0.0
Mv_fin_inbed_per_zin	0.0
Mv_inbed_per_zin	0.0
Pers_nw_p	0.0
Concr_ov_nw_d	0.0
 Pers_namen_d	0.0
Ep_ev_bvnw_d	0.0
Stof_bvnw_d	0.0
Geluid_bvnw_d	0.0
Waarn_nmens_ov_bvnw_d	0.0
Technisch_bvnw_d	0.0
Plaats_bvnw_d	0.0
Spec_negatief_bvnw_d	0.0
Ep_positief_bvnw_d	0.0
Ep_negatief_bvnw_d	0.0
Alg_ww_p	0.0
Gebeuren_conc_nw_p	0.0
Alg_ww_afz_sit_d	0.0
Alg_ww_hand_d	0.0
Alg_ww_hand_p	0.0
Alg_ww_disc_caus_d	0.0
Alg_ww_disc_caus_p	0.0
Alg_ww_ontw_d	0.0
Alg_ww_ontw_p	0.0
 Pers_namen_p2	0.0
Kleur_bvnw_d	0.0
Vorm_omvang_bvnw_d	0.0
Emosoc_bvnw_d	0.0
Waarn_mens_bvnw_d	0.0
Gebeuren_conc_nw_d	0.0
Maat_nw_p	0.0
Maat_nw_d	0.0
Subst_abstr_nw_p	0.0
Subst_abstr_nw_d	0.0
Organisatie_nw_p	0.0
Organisatie_nw_d	0.0
Alg_nw_afz_sit_d	0.0
Alg_nw_afz_sit_p	0.0
Alg_nw_rel_sit_p	0.0
Alg_nw_hand_d	0.0
Alg_nw_hand_p	0.0
Alg_nw_kenn_d	0.0
Alg_nw_disc_caus_d	0.0
Alg_nw_disc_caus_p	0.0
Alg_nw_ontw_d	0.0
Alg_nw_ontw_p	0.0
LiNT_niveau2	0.0
